13971585|2019-08-04 07:20:57.400|2019-08-04 07:20:57.400|0|FairmontChicagoMillenniumPark|1851|4
13971599|2019-08-04 07:20:57.417|2019-08-04 07:20:57.417|0|FairmontChicagoMillenniumPark|1873|1
13971587|2019-08-04 07:20:57.400|2019-08-04 07:20:57.400|0|FairmontChicagoMillenniumPark|1884|1
13971593|2019-08-04 07:20:57.400|2019-08-04 07:20:57.400|0|FairmontChicagoMillenniumPark|1894|1
13973644|2019-08-04 07:22:22.590|2019-08-04 07:22:22.590|0|FairmontClaremontClubAndSpaAHotel|1001|NULL
13973628|2019-08-04 07:22:22.573|2019-08-04 07:22:22.573|0|FairmontClaremontClubAndSpaAHotel|1015|NULL
13973631|2019-08-04 07:22:22.573|2019-08-04 07:22:22.573|0|FairmontClaremontClubAndSpaAHotel|1019|NULL
13973632|2019-08-04 07:22:22.573|2019-08-04 07:22:22.573|0|FairmontClaremontClubAndSpaAHotel|1022|NULL
13973633|2019-08-04 07:22:22.573|2019-08-04 07:22:22.573|0|FairmontClaremontClubAndSpaAHotel|1026|NULL
13973647|2019-08-04 07:22:22.590|2019-08-04 07:22:22.590|0|FairmontClaremontClubAndSpaAHotel|1033|NULL
13973645|2019-08-04 07:22:22.590|2019-08-04 07:22:22.590|0|FairmontClaremontClubAndSpaAHotel|1050|NULL
13973638|2019-08-04 07:22:22.573|2019-08-04 07:22:22.573|0|FairmontClaremontClubAndSpaAHotel|1058|NULL
13973640|2019-08-04 07:22:22.590|2019-08-04 07:22:22.590|0|FairmontClaremontClubAndSpaAHotel|1068|NULL
13973648|2019-08-04 07:22:22.590|2019-08-04 07:22:22.590|0|FairmontClaremontClubAndSpaAHotel|1076|NULL
13973634|2019-08-04 07:22:22.573|2019-08-04 07:22:22.573|0|FairmontClaremontClubAndSpaAHotel|1096|NULL
13973642|2019-08-04 07:22:22.590|2019-08-04 07:22:22.590|0|FairmontClaremontClubAndSpaAHotel|1097|NULL
13973626|2019-08-04 07:22:22.573|2019-08-04 07:22:22.573|0|FairmontClaremontClubAndSpaAHotel|1106|NULL
13973641|2019-08-04 07:22:22.590|2019-08-04 07:22:22.590|0|FairmontClaremontClubAndSpaAHotel|1146|NULL
13973630|2019-08-04 07:22:22.573|2019-08-04 07:22:22.573|0|FairmontClaremontClubAndSpaAHotel|1194|NULL
13973635|2019-08-04 07:22:22.573|2019-08-04 07:22:22.573|0|FairmontClaremontClubAndSpaAHotel|1196|NULL
13973639|2019-08-04 07:22:22.573|2019-08-04 07:22:22.573|0|FairmontClaremontClubAndSpaAHotel|1201|NULL
13973637|2019-08-04 07:22:22.573|2019-08-04 07:22:22.573|0|FairmontClaremontClubAndSpaAHotel|1204|NULL
13973636|2019-08-04 07:22:22.573|2019-08-04 07:22:22.573|0|FairmontClaremontClubAndSpaAHotel|1208|NULL
13973649|2019-08-04 07:22:22.590|2019-08-04 07:22:22.590|0|FairmontClaremontClubAndSpaAHotel|1218|NULL
13973629|2019-08-04 07:22:22.573|2019-08-04 07:22:22.573|0|FairmontClaremontClubAndSpaAHotel|1226|NULL
13973627|2019-08-04 07:22:22.573|2019-08-04 07:22:22.573|0|FairmontClaremontClubAndSpaAHotel|1228|NULL
13973646|2019-08-04 07:22:22.590|2019-08-04 07:22:22.590|0|FairmontClaremontClubAndSpaAHotel|1254|NULL
13973625|2019-08-04 07:22:22.573|2019-08-04 07:22:22.573|0|FairmontClaremontClubAndSpaAHotel|1282|NULL
13973643|2019-08-04 07:22:22.590|2019-08-04 07:22:22.590|0|FairmontClaremontClubAndSpaAHotel|1309|NULL
13973650|2019-08-04 07:22:22.590|2019-08-04 07:22:22.590|0|FairmontClaremontClubAndSpaAHotel|1770|4
13973653|2019-08-04 07:22:22.590|2019-08-04 07:22:22.590|0|FairmontClaremontClubAndSpaAHotel|1785|4
13973654|2019-08-04 07:22:22.603|2019-08-04 07:22:22.603|0|FairmontClaremontClubAndSpaAHotel|1789|4
13973660|2019-08-04 07:22:22.603|2019-08-04 07:22:22.603|0|FairmontClaremontClubAndSpaAHotel|1791|1
13973656|2019-08-04 07:22:22.603|2019-08-04 07:22:22.603|0|FairmontClaremontClubAndSpaAHotel|1797|4
13973658|2019-08-04 07:22:22.603|2019-08-04 07:22:22.603|0|FairmontClaremontClubAndSpaAHotel|1808|1
13973659|2019-08-04 07:22:22.603|2019-08-04 07:22:22.603|0|FairmontClaremontClubAndSpaAHotel|1818|1
13973662|2019-08-04 07:22:22.603|2019-08-04 07:22:22.603|0|FairmontClaremontClubAndSpaAHotel|1826|1
13973657|2019-08-04 07:22:22.603|2019-08-04 07:22:22.603|0|FairmontClaremontClubAndSpaAHotel|1849|1
13973651|2019-08-04 07:22:22.590|2019-08-04 07:22:22.590|0|FairmontClaremontClubAndSpaAHotel|1851|1
13973661|2019-08-04 07:22:22.603|2019-08-04 07:22:22.603|0|FairmontClaremontClubAndSpaAHotel|1873|1
13973652|2019-08-04 07:22:22.590|2019-08-04 07:22:22.590|0|FairmontClaremontClubAndSpaAHotel|1884|1
13973655|2019-08-04 07:22:22.603|2019-08-04 07:22:22.603|0|FairmontClaremontClubAndSpaAHotel|1894|1
13970910|2019-08-04 07:20:39.023|2019-08-04 07:20:39.023|0|FairmontCopleyPlaza|1001|NULL
13970892|2019-08-04 07:20:38.993|2019-08-04 07:20:38.993|0|FairmontCopleyPlaza|1015|NULL
13970894|2019-08-04 07:20:38.993|2019-08-04 07:20:38.993|0|FairmontCopleyPlaza|1019|NULL
13970895|2019-08-04 07:20:38.993|2019-08-04 07:20:38.993|0|FairmontCopleyPlaza|1022|NULL
13970896|2019-08-04 07:20:38.993|2019-08-04 07:20:38.993|0|FairmontCopleyPlaza|1026|NULL
13970913|2019-08-04 07:20:39.023|2019-08-04 07:20:39.023|0|FairmontCopleyPlaza|1033|NULL
13970900|2019-08-04 07:20:39.010|2019-08-04 07:20:39.010|0|FairmontCopleyPlaza|1036|NULL
13970899|2019-08-04 07:20:39.010|2019-08-04 07:20:39.010|0|FairmontCopleyPlaza|1037|NULL
13970903|2019-08-04 07:20:39.010|2019-08-04 07:20:39.010|0|FairmontCopleyPlaza|1046|NULL
13970911|2019-08-04 07:20:39.023|2019-08-04 07:20:39.023|0|FairmontCopleyPlaza|1050|NULL
13970901|2019-08-04 07:20:39.010|2019-08-04 07:20:39.010|0|FairmontCopleyPlaza|1053|NULL
13970904|2019-08-04 07:20:39.010|2019-08-04 07:20:39.010|0|FairmontCopleyPlaza|1058|NULL
13970914|2019-08-04 07:20:39.023|2019-08-04 07:20:39.023|0|FairmontCopleyPlaza|1076|NULL
13970907|2019-08-04 07:20:39.023|2019-08-04 07:20:39.023|0|FairmontCopleyPlaza|1091|NULL
13970897|2019-08-04 07:20:38.993|2019-08-04 07:20:38.993|0|FairmontCopleyPlaza|1096|NULL
13970908|2019-08-04 07:20:39.023|2019-08-04 07:20:39.023|0|FairmontCopleyPlaza|1097|NULL
13970890|2019-08-04 07:20:38.993|2019-08-04 07:20:38.993|0|FairmontCopleyPlaza|1106|NULL
13970906|2019-08-04 07:20:39.010|2019-08-04 07:20:39.010|0|FairmontCopleyPlaza|1146|NULL
13970902|2019-08-04 07:20:39.010|2019-08-04 07:20:39.010|0|FairmontCopleyPlaza|1149|NULL
13970893|2019-08-04 07:20:38.993|2019-08-04 07:20:38.993|0|FairmontCopleyPlaza|1194|NULL
13970905|2019-08-04 07:20:39.010|2019-08-04 07:20:39.010|0|FairmontCopleyPlaza|1201|NULL
13970898|2019-08-04 07:20:39.010|2019-08-04 07:20:39.010|0|FairmontCopleyPlaza|1208|NULL
13970915|2019-08-04 07:20:39.023|2019-08-04 07:20:39.023|0|FairmontCopleyPlaza|1218|NULL
13970891|2019-08-04 07:20:38.993|2019-08-04 07:20:38.993|0|FairmontCopleyPlaza|1228|NULL
13970912|2019-08-04 07:20:39.023|2019-08-04 07:20:39.023|0|FairmontCopleyPlaza|1254|NULL
13970889|2019-08-04 07:20:38.993|2019-08-04 07:20:38.993|0|FairmontCopleyPlaza|1282|NULL
13970909|2019-08-04 07:20:39.023|2019-08-04 07:20:39.023|0|FairmontCopleyPlaza|1309|NULL
13970916|2019-08-04 07:20:39.023|2019-08-04 07:20:39.023|0|FairmontCopleyPlaza|1771|4
13970917|2019-08-04 07:20:39.023|2019-08-04 07:20:39.023|0|FairmontCopleyPlaza|1773|4
13970920|2019-08-04 07:20:39.023|2019-08-04 07:20:39.023|0|FairmontCopleyPlaza|1780|4
13970921|2019-08-04 07:20:39.040|2019-08-04 07:20:39.040|0|FairmontCopleyPlaza|1785|4
13970930|2019-08-04 07:20:39.057|2019-08-04 07:20:39.057|0|FairmontCopleyPlaza|1791|4
13970922|2019-08-04 07:20:39.040|2019-08-04 07:20:39.040|0|FairmontCopleyPlaza|1793|4
13970924|2019-08-04 07:20:39.040|2019-08-04 07:20:39.040|0|FairmontCopleyPlaza|1801|4
13970925|2019-08-04 07:20:39.040|2019-08-04 07:20:39.040|0|FairmontCopleyPlaza|1804|4
13970927|2019-08-04 07:20:39.040|2019-08-04 07:20:39.040|0|FairmontCopleyPlaza|1815|4
13970928|2019-08-04 07:20:39.040|2019-08-04 07:20:39.040|0|FairmontCopleyPlaza|1819|4
13970926|2019-08-04 07:20:39.040|2019-08-04 07:20:39.040|0|FairmontCopleyPlaza|1840|4
13970929|2019-08-04 07:20:39.057|2019-08-04 07:20:39.057|0|FairmontCopleyPlaza|1841|4
13970918|2019-08-04 07:20:39.023|2019-08-04 07:20:39.023|0|FairmontCopleyPlaza|1851|4
13970931|2019-08-04 07:20:39.057|2019-08-04 07:20:39.057|0|FairmontCopleyPlaza|1873|1
13970919|2019-08-04 07:20:39.023|2019-08-04 07:20:39.023|0|FairmontCopleyPlaza|1884|1
13970923|2019-08-04 07:20:39.040|2019-08-04 07:20:39.040|0|FairmontCopleyPlaza|1885|1
13972022|2019-08-04 07:21:10.447|2019-08-04 07:21:10.447|0|FairmontDallas|1001|NULL
13972006|2019-08-04 07:21:10.430|2019-08-04 07:21:10.430|0|FairmontDallas|1015|NULL
13972009|2019-08-04 07:21:10.430|2019-08-04 07:21:10.430|0|FairmontDallas|1019|NULL
13972010|2019-08-04 07:21:10.430|2019-08-04 07:21:10.430|0|FairmontDallas|1022|NULL
13972011|2019-08-04 07:21:10.430|2019-08-04 07:21:10.430|0|FairmontDallas|1026|NULL
13972025|2019-08-04 07:21:10.447|2019-08-04 07:21:10.447|0|FairmontDallas|1033|NULL
13972015|2019-08-04 07:21:10.430|2019-08-04 07:21:10.430|0|FairmontDallas|1036|NULL
13972014|2019-08-04 07:21:10.430|2019-08-04 07:21:10.430|0|FairmontDallas|1037|NULL
13972023|2019-08-04 07:21:10.447|2019-08-04 07:21:10.447|0|FairmontDallas|1050|NULL
13972016|2019-08-04 07:21:10.430|2019-08-04 07:21:10.430|0|FairmontDallas|1053|NULL
13972017|2019-08-04 07:21:10.430|2019-08-04 07:21:10.430|0|FairmontDallas|1058|NULL
13972026|2019-08-04 07:21:10.447|2019-08-04 07:21:10.447|0|FairmontDallas|1076|NULL
13972028|2019-08-04 07:21:10.447|2019-08-04 07:21:10.447|0|FairmontDallas|1080|NULL
13972012|2019-08-04 07:21:10.430|2019-08-04 07:21:10.430|0|FairmontDallas|1096|NULL
13972020|2019-08-04 07:21:10.447|2019-08-04 07:21:10.447|0|FairmontDallas|1097|NULL
13972004|2019-08-04 07:21:10.417|2019-08-04 07:21:10.417|0|FairmontDallas|1106|NULL
13972019|2019-08-04 07:21:10.447|2019-08-04 07:21:10.447|0|FairmontDallas|1146|NULL
13972018|2019-08-04 07:21:10.430|2019-08-04 07:21:10.430|0|FairmontDallas|1186|NULL
13972008|2019-08-04 07:21:10.430|2019-08-04 07:21:10.430|0|FairmontDallas|1194|NULL
13972013|2019-08-04 07:21:10.430|2019-08-04 07:21:10.430|0|FairmontDallas|1208|NULL
13972027|2019-08-04 07:21:10.447|2019-08-04 07:21:10.447|0|FairmontDallas|1218|NULL
13972007|2019-08-04 07:21:10.430|2019-08-04 07:21:10.430|0|FairmontDallas|1226|NULL
13972005|2019-08-04 07:21:10.417|2019-08-04 07:21:10.417|0|FairmontDallas|1228|NULL
13972024|2019-08-04 07:21:10.447|2019-08-04 07:21:10.447|0|FairmontDallas|1254|NULL
13972003|2019-08-04 07:21:10.417|2019-08-04 07:21:10.417|0|FairmontDallas|1282|NULL
13972021|2019-08-04 07:21:10.447|2019-08-04 07:21:10.447|0|FairmontDallas|1309|NULL
13972029|2019-08-04 07:21:10.447|2019-08-04 07:21:10.447|0|FairmontDallas|1770|4
13972032|2019-08-04 07:21:10.463|2019-08-04 07:21:10.463|0|FairmontDallas|1785|4
13972033|2019-08-04 07:21:10.463|2019-08-04 07:21:10.463|0|FairmontDallas|1793|4
13972038|2019-08-04 07:21:10.463|2019-08-04 07:21:10.463|0|FairmontDallas|1804|4
13972040|2019-08-04 07:21:10.463|2019-08-04 07:21:10.463|0|FairmontDallas|1818|4
13972042|2019-08-04 07:21:10.463|2019-08-04 07:21:10.463|0|FairmontDallas|1826|4
13972036|2019-08-04 07:21:10.463|2019-08-04 07:21:10.463|0|FairmontDallas|1835|4
13972039|2019-08-04 07:21:10.463|2019-08-04 07:21:10.463|0|FairmontDallas|1840|4
13972037|2019-08-04 07:21:10.463|2019-08-04 07:21:10.463|0|FairmontDallas|1849|1
13972030|2019-08-04 07:21:10.447|2019-08-04 07:21:10.447|0|FairmontDallas|1851|4
13972041|2019-08-04 07:21:10.463|2019-08-04 07:21:10.463|0|FairmontDallas|1873|1
13972031|2019-08-04 07:21:10.463|2019-08-04 07:21:10.463|0|FairmontDallas|1884|4
13972034|2019-08-04 07:21:10.463|2019-08-04 07:21:10.463|0|FairmontDallas|1885|1
13972035|2019-08-04 07:21:10.463|2019-08-04 07:21:10.463|0|FairmontDallas|1894|4
